"","market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"10825",2,2015-02-14 23:22:41,2015-02-14 23:54:25,810,"american",3,2,1650,2,175,1400,23,23,23,251,798
"10826",1,2015-02-02 02:19:17,2015-02-02 04:20:31,1109,"italian",3,3,5897,3,1799,2299,42,43,82,251,448
"10827",3,2015-02-16 23:28:21,2015-02-17 00:03:01,2564,"mexican",1,5,1305,3,89,749,1,0,0,446,507
"10828",1,2015-02-09 00:42:57,2015-02-09 01:22:48,5610,"mexican",5,1,1625,1,1625,1625,35,37,35,251,788
"10829",5,2015-01-29 02:11:03,2015-01-29 02:53:08,62,"other",4,3,2299,2,750,799,19,7,22,446,747
"10830",1,2015-02-11 23:15:21,2015-02-12 00:11:21,3354,"gastropub",5,7,3500,3,500,500,8,9,11,251,985
"10831",4,2015-02-18 02:33:55,2015-02-18 03:04:19,6685,"japanese",3,2,2065,2,595,1470,84,83,147,251,514
"10832",1,2015-02-18 05:26:53,2015-02-18 05:57:31,185,"fast",4,3,1559,3,95,999,8,7,7,251,514
"10833",1,2015-02-02 00:36:25,2015-02-02 01:38:14,43,NA,1,3,2465,3,375,995,9,9,17,446,615
"10834",1,2015-02-03 03:38:48,2015-02-03 05:11:44,845,"burger",1,2,1750,2,450,1300,39,41,76,446,534
"10835",6,2015-02-05 00:33:27,2015-02-05 01:22:53,176,"persian",5,3,4050,3,950,1700,20,15,15,446,309
"10836",2,2015-02-04 01:21:39,2015-02-04 02:02:07,1234,"thai",2,9,8600,5,300,1300,52,50,58,251,846
"10837",3,2015-02-14 18:02:50,2015-02-14 19:18:38,5051,"breakfast",1,2,1128,2,179,899,0,0,0,446,784
"10838",4,2015-02-16 04:03:29,2015-02-16 05:23:54,5112,"burmese",1,8,7225,6,725,1250,37,37,73,446,209
"10839",1,2015-01-24 06:18:01,2015-01-24 07:02:37,2437,"japanese",4,1,1380,1,980,980,10,10,10,251,848
"10840",1,2015-02-07 01:29:28,2015-02-07 02:11:29,6916,"mexican",1,3,1250,3,150,800,4,5,3,446,564
"10841",2,2015-02-13 23:38:19,2015-02-14 00:10:07,1352,"barbecue",5,3,5285,2,1295,1995,29,22,23,251,636
"10842",2,2015-02-04 02:55:52,2015-02-04 03:34:56,2179,"mediterranean",2,1,745,1,745,745,102,91,136,251,186
"10843",5,2015-01-25 03:55:27,2015-01-25 05:11:11,3649,"chinese",1,5,3925,5,300,1200,10,14,17,446,287
"10844",1,2015-01-26 02:05:58,2015-01-26 02:52:55,3786,"thai",1,4,3800,2,900,1000,35,36,57,446,469
"10845",4,2015-01-28 01:36:37,2015-01-28 02:31:35,4367,"salad",2,1,1125,1,1125,1125,99,91,135,251,597
"10846",2,2015-02-10 02:32:46,2015-02-10 03:32:29,316,"japanese",1,2,2145,2,795,1350,96,96,148,446,802
"10847",4,2015-01-24 05:22:45,2015-01-24 05:47:08,4674,"fast",4,2,1000,2,500,500,67,66,49,251,276
"10848",2,2015-02-07 01:49:44,2015-02-07 02:36:28,2545,"pizza",1,1,2499,1,2199,2199,136,81,137,446,359
"10849",1,2015-02-05 02:44:06,2015-02-05 03:39:59,3368,"pizza",3,6,6472,5,549,1199,26,26,34,251,280
"10850",1,2015-01-25 19:45:00,2015-01-25 20:19:20,3392,"burger",3,6,2901,6,175,789,10,6,5,251,412
"10851",1,2015-02-12 03:56:23,2015-02-12 04:32:53,6335,"mediterranean",5,3,2240,3,295,995,58,47,48,251,734
"10852",4,2015-01-22 04:15:07,2015-01-22 04:55:32,6462,"breakfast",4,3,5221,3,220,1978,51,39,40,251,728
"10853",1,2015-02-14 01:02:28,2015-02-14 02:13:36,4229,"japanese",1,3,3210,3,575,1278,36,36,38,446,385
"10854",3,2015-01-31 02:03:21,2015-01-31 03:08:22,2670,"japanese",1,16,8875,6,175,1200,6,5,7,446,385
"10855",1,2015-02-17 01:15:06,2015-02-17 01:40:29,2547,"mediterranean",4,5,7100,3,700,2100,49,44,48,251,173
"10856",4,2015-02-18 03:23:42,2015-02-18 03:56:51,4137,"dessert",2,1,1500,1,1500,1500,54,35,54,251,369
"10857",4,2015-02-01 23:47:43,2015-02-02 01:17:29,3734,"thai",3,6,4160,5,200,1295,7,7,8,251,605
"10858",5,2015-02-09 03:27:48,2015-02-09 04:47:17,5540,"chinese",1,3,1340,3,165,925,64,64,90,251,696
"10859",4,2015-02-02 00:41:51,2015-02-02 01:19:53,6830,"vietnamese",5,2,700,2,70,630,39,36,39,251,579
"10860",2,2015-01-27 01:50:55,2015-01-27 02:43:58,4023,"chinese",1,2,1708,2,545,903,78,97,91,446,545
"10861",5,2015-02-09 00:31:32,2015-02-09 01:04:23,3028,"thai",5,6,4535,5,150,1295,14,12,12,251,711
"10862",2,2015-02-05 00:36:34,2015-02-05 01:32:50,6917,"italian",4,1,795,1,795,795,46,29,33,251,253
"10863",1,2015-01-26 20:35:14,2015-01-26 20:50:44,5181,"american",1,3,527,2,129,199,31,18,17,446,304
"10864",6,2015-01-30 01:40:18,2015-01-30 02:24:11,5474,"thai",3,2,3250,2,1000,1700,9,9,12,446,515
"10865",3,2015-01-25 03:06:19,2015-01-25 04:04:23,6608,"japanese",1,5,1000,5,250,250,9,6,5,446,774
"10866",1,2015-01-23 03:06:37,2015-01-23 04:09:47,2495,"american",2,3,2000,3,300,1200,0,0,0,251,851
"10867",3,2015-01-23 03:07:59,2015-01-23 03:56:59,940,"indian",3,4,3050,4,150,1000,102,102,148,446,399
"10868",2,2015-02-10 20:35:48,2015-02-10 21:11:19,193,"vietnamese",5,1,1125,1,1125,1125,61,48,65,251,657
"10869",4,2015-02-07 19:47:16,2015-02-07 20:41:37,6212,"seafood",2,3,2347,3,249,1299,41,33,47,251,791
"10870",3,2015-02-01 04:49:32,2015-02-01 05:19:01,5026,"japanese",1,3,4195,3,895,2350,13,7,8,446,859
"10871",2,2015-01-22 01:24:54,2015-01-22 02:15:06,6720,"barbecue",1,3,2635,1,845,845,69,63,77,446,810
"10872",4,2015-02-11 19:50:35,2015-02-11 21:01:39,1832,"japanese",1,1,975,1,975,975,55,56,83,446,535
"10873",3,2015-01-29 20:12:12,2015-01-29 20:30:28,6668,"mediterranean",5,2,1500,2,700,800,13,7,7,251,118
"10874",2,2015-01-26 22:58:03,2015-01-26 23:25:52,4382,"seafood",2,3,2950,3,700,1200,24,46,30,251,61
"10875",1,2015-02-12 03:39:27,2015-02-12 04:15:16,1981,"seafood",5,2,2500,2,900,1600,58,57,56,251,289
"10876",4,2015-02-12 03:42:22,2015-02-12 04:24:29,4665,"dessert",3,2,1450,2,300,1150,52,46,62,251,513
"10877",2,2015-01-24 22:14:40,2015-01-24 23:11:06,6525,"mexican",5,1,695,1,695,695,48,59,68,251,553
"10878",1,2015-01-30 04:41:03,2015-01-30 05:08:47,2406,"cafe",1,1,2228,1,1163,1251,35,45,45,446,495
"10879",4,2015-02-03 22:18:15,2015-02-03 22:47:53,1719,"southern",3,1,1095,1,1095,1095,15,11,9,251,261
"10880",2,2015-02-10 19:31:44,2015-02-10 20:30:57,6479,"sandwich",3,2,1527,2,529,748,48,49,66,251,582
"10881",4,2015-01-30 04:10:48,2015-01-30 04:50:01,2235,"thai",1,5,3484,5,200,995,49,42,50,446,901
"10882",4,2015-02-14 02:19:58,2015-02-14 03:21:06,4428,"sushi",3,7,7575,4,960,1581,123,121,193,251,454
"10883",5,2015-02-14 23:47:34,2015-02-15 00:18:26,4667,"indian",3,6,3444,5,249,849,15,14,18,251,406
"10884",2,2015-02-11 03:53:21,2015-02-11 04:25:52,1836,"indian",3,3,1297,3,299,699,52,47,64,251,834
"10885",2,2015-01-28 01:02:43,2015-01-28 01:40:38,1876,"pizza",3,1,1700,1,1700,1700,57,53,54,251,597
"10886",4,2015-01-23 02:13:48,2015-01-23 03:07:34,6294,"burger",5,4,4190,3,445,1325,72,54,84,251,212
"10887",1,2015-02-14 05:43:29,2015-02-14 06:47:25,2912,"sushi",1,3,2725,2,875,925,4,2,2,446,705
"10888",4,2015-01-29 18:18:25,2015-01-29 18:45:25,4665,"dessert",3,2,1400,2,250,1150,7,8,9,251,539
"10889",4,2015-01-25 22:20:26,2015-01-25 22:40:02,1082,"vietnamese",2,1,1084,1,763,778,38,89,40,251,213
"10890",4,2015-01-23 19:07:46,2015-01-23 19:59:27,1072,"sandwich",1,5,1570,4,375,995,67,63,105,446,521
"10891",1,2015-01-29 01:44:32,2015-01-29 02:22:56,4783,"pizza",5,1,1898,1,1299,1299,0,0,0,251,130
"10892",4,2015-02-02 18:32:55,2015-02-02 19:11:40,836,"mexican",3,8,3168,3,295,699,17,11,15,251,360
"10893",3,2015-01-24 02:39:51,2015-01-24 03:43:15,3519,"italian",1,2,2390,1,1195,1195,7,7,8,446,493
"10894",3,2015-02-07 02:51:28,2015-02-07 03:42:18,4852,"burger",5,2,2800,2,900,1900,133,128,190,251,293
"10895",2,2015-02-02 23:57:17,2015-02-03 00:34:44,1123,"burger",4,3,1387,3,324,853,39,35,64,251,593
"10896",4,2015-02-12 20:49:14,2015-02-12 21:39:03,478,"asian",2,1,1095,1,1095,1095,77,65,85,251,74
"10897",5,2015-01-28 19:10:35,2015-01-28 19:57:45,239,"vietnamese",5,4,5100,4,1100,1400,70,51,104,251,620
"10898",2,2015-01-22 04:41:23,2015-01-22 05:12:08,1851,"fast",4,10,2030,6,129,289,53,41,42,251,486
"10899",1,2015-01-22 02:37:59,2015-01-22 03:28:34,2549,"sandwich",1,3,2270,3,395,1350,32,31,38,446,809
"10900",2,2015-01-29 03:08:39,2015-01-29 03:28:37,4293,"american",5,2,1440,2,695,745,83,71,100,251,536
"10901",1,2015-02-13 02:44:55,2015-02-13 03:44:55,3595,"italian",3,3,5397,3,1799,1799,63,60,79,251,225
"10902",5,2015-02-02 00:31:40,2015-02-02 01:09:04,4722,"american",4,3,1575,3,75,1209,12,11,11,251,836
"10903",5,2015-02-01 06:02:32,2015-02-01 06:51:02,2843,"american",1,1,1598,1,1199,1199,10,11,9,446,754
"10904",1,2015-02-18 02:45:21,2015-02-18 03:28:12,3998,"mexican",1,2,3025,2,1350,1675,53,51,63,446,579
"10905",1,2015-02-04 20:59:10,2015-02-04 21:32:19,5452,"pizza",5,1,1450,1,1050,1050,24,21,20,251,836
"10906",5,2015-02-13 01:07:51,2015-02-13 02:09:15,410,"middle-eastern",5,4,4300,4,400,1600,19,14,15,251,326
"10907",4,2015-02-15 19:25:48,2015-02-15 20:39:26,5085,"sandwich",3,4,2325,4,125,1000,22,21,25,251,904
"10908",2,2015-02-17 04:36:48,2015-02-17 05:05:08,2143,"chinese",3,4,2948,3,475,999,63,55,62,251,633
"10909",1,2015-01-30 23:03:20,2015-01-31 00:19:42,1714,"hawaiian",3,2,1690,1,595,595,7,7,6,251,628
"10910",4,2015-01-24 02:55:24,2015-01-24 03:53:32,1409,"vietnamese",5,3,2260,2,595,795,126,122,193,251,373
"10911",2,2015-02-08 03:35:40,2015-02-08 04:10:22,6904,"american",2,3,3150,3,330,1800,120,123,179,251,617
"10912",1,2015-02-18 01:29:02,2015-02-18 02:38:35,906,"sandwich",3,1,1295,1,495,495,29,29,33,251,721
"10913",3,2015-02-14 02:33:59,2015-02-14 03:47:45,3479,"mexican",1,7,5543,7,199,1299,29,29,33,446,552
"10914",3,2015-01-25 02:57:44,2015-01-25 03:55:32,4112,"pizza",1,2,2745,2,850,1695,8,8,11,446,954
"10915",4,2015-02-15 02:01:27,2015-02-15 03:08:44,2494,"indian",5,7,5665,5,195,1595,88,87,159,251,347
"10916",2,2015-01-29 04:29:53,2015-01-29 04:54:31,2680,"hawaiian",3,2,1094,2,496,598,69,57,63,251,665
"10917",3,2015-02-13 04:25:04,2015-02-13 05:01:06,4317,"italian",2,2,1836,2,864,918,8,4,3,251,385
"10918",4,2015-02-10 16:42:58,2015-02-10 17:26:42,3931,"smoothie",2,1,1150,1,1050,1050,6,6,5,251,951
"10919",1,2015-02-14 01:56:44,2015-02-14 03:06:59,2983,"catering",2,10,5640,5,149,999,11,10,18,251,731
"10920",1,2015-02-10 19:34:18,2015-02-10 20:33:07,684,"pizza",3,1,1399,1,1399,1399,29,28,29,251,462
"10921",2,2015-01-24 01:58:39,2015-01-24 02:37:06,601,"mexican",3,1,599,1,599,599,112,103,145,251,182
"10922",2,2015-02-14 02:59:11,2015-02-14 03:39:27,282,"dessert",5,2,1120,1,395,395,127,104,231,251,168
"10923",2,2015-01-22 01:58:48,2015-01-22 02:49:29,5815,"pizza",3,5,4745,5,559,1259,51,39,49,251,513
"10924",1,2015-02-10 02:44:23,2015-02-10 03:28:29,4967,"mediterranean",5,4,2600,4,275,1025,48,49,57,251,738
"10925",3,2015-01-22 02:52:55,2015-01-22 03:30:14,6493,"steak",1,3,3047,3,549,1599,43,39,37,446,926
"10926",5,2015-02-15 20:27:38,2015-02-15 21:10:04,5110,"sandwich",5,2,2222,1,1111,1111,12,8,10,251,186
"10927",4,2015-01-27 20:50:03,2015-01-27 21:02:54,1409,"vietnamese",5,2,1665,2,295,795,72,39,35,251,300
"10928",4,2015-02-04 22:23:03,2015-02-04 22:56:38,3462,"italian",3,2,2890,2,795,1295,13,17,21,251,687
"10929",2,2015-01-30 01:16:56,2015-01-30 01:49:42,459,"italian",5,4,4615,3,549,1620,85,60,76,251,304
"10930",4,2015-02-14 01:39:17,2015-02-14 03:12:47,1244,"thai",5,3,2974,3,899,1050,102,97,172,251,635
"10931",4,2015-02-18 01:20:01,2015-02-18 02:06:10,6917,"vietnamese",5,1,1450,1,875,875,76,75,105,251,603
"10932",4,2015-01-24 02:36:56,2015-01-24 03:38:23,386,"other",3,2,1100,2,450,600,127,122,195,251,279
"10933",5,2015-01-24 06:27:50,2015-01-24 06:57:40,6117,"fast",4,3,768,3,100,439,5,4,5,251,553
"10934",1,2015-02-03 03:48:59,2015-02-03 04:55:33,2438,"pizza",3,2,2858,2,1379,1479,41,42,77,251,502
"10935",5,2015-01-30 19:55:21,2015-01-30 20:50:05,5826,"dessert",1,7,2530,5,145,570,15,7,10,446,330
"10936",4,2015-01-21 16:36:15,2015-01-21 17:27:11,2693,"breakfast",3,1,1050,1,750,750,3,2,2,251,704
"10937",1,2015-02-12 23:19:08,2015-02-13 00:00:18,1855,"other",3,1,1669,1,1350,1350,4,3,0,251,938
"10938",2,2015-01-29 20:26:21,2015-01-29 21:18:32,4104,"salad",1,3,3485,2,1095,1295,19,19,16,446,347
"10939",4,2015-02-10 02:23:42,2015-02-10 03:13:02,3380,"nepalese",5,7,3591,7,150,899,74,73,110,251,440
"10940",2,2015-01-31 01:07:29,2015-01-31 01:38:55,2857,"pizza",3,1,1785,1,1785,1785,69,56,80,251,244
"10941",1,2015-01-21 22:37:22,2015-01-21 23:22:13,4950,"american",1,1,1328,1,1212,1222,22,14,19,446,420
"10942",4,2015-01-24 02:16:03,2015-01-24 03:14:34,1951,"hawaiian",NA,4,3860,3,695,1195,114,112,191,251,1156
"10943",3,2015-01-30 21:50:51,2015-01-30 22:26:48,1524,"breakfast",1,1,599,1,399,399,16,10,10,446,471
"10944",2,2015-01-28 02:18:23,2015-01-28 03:28:06,1034,"vietnamese",1,3,2444,3,596,925,56,49,67,446,867
"10945",2,2015-01-30 03:36:47,2015-01-30 04:17:59,5062,"pizza",3,2,3098,2,599,2499,80,61,100,251,655
"10946",1,2015-02-08 03:53:31,2015-02-08 04:49:12,1400,"fast",4,8,1812,5,129,329,54,55,79,251,148
"10947",2,2015-01-29 01:00:04,2015-01-29 01:25:52,459,"italian",5,4,3650,3,550,1350,56,53,54,251,145
"10948",1,2015-02-14 03:24:15,2015-02-14 04:23:40,6734,"burger",5,3,2825,3,400,1050,69,69,109,251,288
"10949",2,2015-01-28 01:20:44,2015-01-28 02:08:24,1148,"indian",3,2,1368,2,0,1200,30,29,32,251,583
"10950",3,2015-01-30 20:04:57,2015-01-30 20:53:44,3106,"barbecue",2,1,1550,1,1350,1350,29,23,25,251,887
"10951",4,2015-02-18 01:31:59,2015-02-18 02:53:22,326,"mediterranean",2,1,1450,1,1450,1450,86,85,125,251,603
"10952",3,2015-02-12 21:10:44,2015-02-12 22:19:57,5011,"smoothie",3,2,1470,2,475,795,0,0,0,251,750
"10953",1,2015-02-07 19:21:27,2015-02-07 19:57:51,5139,"mexican",2,2,1705,2,805,900,22,21,22,251,786
"10954",2,2015-01-23 22:50:47,2015-01-23 23:22:47,1686,"mexican",5,1,799,1,799,799,29,29,44,251,519
"10955",3,2015-02-01 22:13:53,2015-02-01 22:45:08,5714,"fast",3,1,530,1,530,530,14,15,15,251,637
"10956",4,2015-02-12 03:50:48,2015-02-12 04:32:32,6738,"steak",1,1,1500,1,900,900,52,44,62,446,685
"10957",1,2015-02-02 02:11:51,2015-02-02 03:56:56,6340,"dessert",1,2,1738,1,869,869,18,20,30,446,519
"10958",5,2015-02-10 22:12:32,2015-02-10 22:40:06,5710,"sandwich",1,6,1986,5,129,485,9,6,6,446,428
"10959",4,2015-01-24 01:20:53,2015-01-24 01:58:01,6590,"pizza",1,3,3890,3,495,1400,103,60,81,446,183
"10960",2,2015-02-16 19:34:20,2015-02-16 20:21:42,1034,"middle-eastern",4,1,850,1,750,750,28,28,44,446,918
"10961",4,2015-02-12 22:34:57,2015-02-12 23:29:00,6868,"pizza",5,4,2744,3,125,1449,19,17,17,251,277
"10962",4,2015-01-24 04:05:03,2015-01-24 05:00:36,4986,"chinese",5,3,3900,3,800,1700,80,93,151,251,477
"10963",1,2015-02-05 03:31:40,2015-02-05 05:23:54,1015,"italian",3,1,1890,1,1495,1495,27,28,47,251,705
"10964",2,2015-02-05 02:15:25,2015-02-05 03:24:20,408,"italian",5,5,7532,5,1380,1582,92,77,119,251,137
"10965",4,2015-02-08 01:43:57,2015-02-08 02:18:47,5648,"chinese",4,3,2287,3,510,942,98,65,103,251,758
"10966",4,2015-02-17 21:19:08,2015-02-17 22:01:32,1409,"vietnamese",5,2,1350,2,263,1026,42,40,66,251,290
"10967",4,2015-01-26 18:59:16,2015-01-26 19:36:25,834,"sandwich",3,2,2116,1,748,748,34,88,25,251,572
"10968",2,2015-02-10 20:10:28,2015-02-10 21:03:26,3955,"smoothie",2,2,2198,2,1099,1099,41,36,49,251,516
"10969",1,2015-02-18 03:24:39,2015-02-18 04:11:17,5901,"convenience-store",4,2,278,2,139,139,0,0,0,251,384
"10970",1,2015-02-12 01:32:29,2015-02-12 02:14:46,1548,"dessert",5,1,999,1,999,999,46,46,48,251,693
"10971",2,2015-02-10 01:43:15,2015-02-10 03:00:24,1594,"mexican",1,4,3480,4,379,1299,88,85,107,446,385
"10972",1,2015-01-28 02:21:37,2015-01-28 03:03:26,5799,"greek",3,4,1564,3,129,899,51,53,62,251,728
"10973",2,2015-02-04 00:04:59,2015-02-04 00:42:36,2745,"fast",4,16,1356,4,19,543,33,22,33,251,234
"10974",3,2015-02-05 02:53:19,2015-02-05 04:06:45,6530,"fast",4,4,2840,3,345,739,32,32,42,251,878
"10975",4,2015-02-03 03:39:57,2015-02-03 04:47:41,834,"sandwich",3,5,2594,5,160,748,80,80,142,251,610
"10976",1,2015-01-21 21:29:05,2015-01-21 21:49:31,6708,"other",1,3,1144,3,175,750,30,20,19,446,133
"10977",4,2015-01-27 22:08:34,2015-01-27 22:40:08,3060,"greek",3,2,2645,2,1150,1495,29,26,27,251,142
"10978",5,2015-02-07 04:34:03,2015-02-07 05:21:54,4018,NA,1,1,839,1,839,839,96,98,158,251,443
"10979",4,2015-01-29 23:25:33,2015-01-29 23:59:19,3937,"salad",5,1,990,1,990,990,30,22,24,251,566
"10980",3,2015-02-15 17:18:35,2015-02-15 17:58:01,631,"fast",4,4,802,4,128,293,3,3,1,251,305
"10981",3,2015-02-07 20:47:53,2015-02-07 21:28:35,6466,"breakfast",1,1,795,1,795,795,9,10,11,446,679
"10982",4,2015-02-15 18:49:13,2015-02-15 19:30:08,3741,"dim-sum",1,8,4395,7,435,1050,15,9,10,446,429
"10983",1,2015-02-13 01:32:27,2015-02-13 02:08:48,3976,"pizza",5,3,4347,3,1099,1459,37,35,36,251,476
"10984",1,2015-02-07 06:41:13,2015-02-07 07:22:54,3626,"german",1,3,3575,3,600,1550,3,3,3,446,664
"10985",2,2015-01-22 04:37:12,2015-01-22 05:17:05,1906,NA,1,4,3738,4,876,1277,33,34,42,446,649
"10986",2,2015-01-30 03:00:17,2015-01-30 03:31:17,5125,"sandwich",3,2,1387,2,429,738,61,61,96,251,305
"10987",4,2015-02-05 03:13:06,2015-02-05 04:17:42,6151,"pizza",3,1,1459,1,1459,1459,94,94,185,251,348
"10988",3,2015-02-01 05:35:18,2015-02-01 06:43:37,344,"fast",4,6,1359,6,169,299,0,3,3,251,653
"10989",2,2015-01-26 02:27:48,2015-01-26 02:59:56,1076,"american",3,2,1600,2,650,850,75,89,74,251,568
"10990",2,2015-02-07 04:31:12,2015-02-07 05:35:20,1116,"japanese",2,2,2495,2,1200,1295,44,44,74,251,810
"10991",1,2015-02-17 02:18:37,2015-02-17 02:51:09,3078,"thai",5,3,3395,3,850,1150,38,38,48,251,922
"10992",1,2015-02-04 21:02:38,2015-02-04 21:43:47,792,"american",3,1,1450,1,1450,1450,23,23,25,251,619
"10993",5,2015-02-11 03:11:15,2015-02-11 03:57:57,4912,"vietnamese",1,4,3350,4,350,925,21,19,25,446,186
"10994",4,2015-02-03 03:19:39,2015-02-03 04:37:52,384,"mexican",3,1,1750,1,1750,1750,96,94,150,251,127
"10995",6,2015-02-07 00:56:45,2015-02-07 01:41:14,3976,"fast",2,4,4186,4,499,1699,27,24,22,251,517
"10996",4,2015-02-10 02:47:12,2015-02-10 03:15:38,4886,"mexican",3,3,3625,2,725,1450,59,50,67,251,142
"10997",2,2015-01-27 00:26:24,2015-01-27 01:00:23,1390,"mexican",5,2,1715,1,695,695,26,48,27,251,641
"10998",2,2015-02-13 04:05:09,2015-02-13 04:58:39,6762,"burger",5,3,2485,3,295,1095,77,73,108,251,702
"10999",2,2015-02-10 19:29:52,2015-02-10 20:10:50,920,"seafood",5,2,2450,2,900,1550,32,32,57,251,545
"11000",4,2015-02-05 05:26:53,2015-02-05 06:29:27,5081,"mediterranean",3,3,2595,3,425,1745,27,29,61,251,371
"11001",4,2015-02-10 18:57:15,2015-02-10 19:21:45,5081,"mediterranean",3,1,1000,1,1000,1000,43,40,68,251,693
"11002",2,2015-01-31 22:29:55,2015-01-31 23:01:42,5694,"burger",4,3,1147,3,229,669,32,34,38,251,613
"11003",3,2015-01-25 22:54:43,2015-01-26 00:31:52,89,"american",1,3,2307,3,559,1049,14,16,25,446,492
"11004",5,2015-02-08 02:18:26,2015-02-08 03:09:54,2959,"alcohol",2,1,2795,1,2795,2795,29,15,21,251,476
"11005",2,2015-02-01 01:42:58,2015-02-01 02:26:18,6364,"persian",2,5,8075,5,1195,2395,95,97,123,251,743
"11006",1,2015-02-07 19:05:39,2015-02-07 19:57:56,4727,"persian",5,2,1450,2,625,825,18,17,21,446,488
"11007",3,2015-02-16 00:57:00,2015-02-16 01:27:51,5990,"vietnamese",5,5,3895,5,450,950,15,13,10,251,516
"11008",2,2015-01-22 00:51:38,2015-01-22 01:28:55,1311,"american",3,4,1536,3,79,1209,56,50,47,251,647
"11009",1,2015-02-03 01:31:11,2015-02-03 02:39:13,3039,"pizza",3,3,3817,3,879,1479,0,0,0,251,326
"11010",2,2015-02-04 19:03:12,2015-02-04 19:42:10,1686,"mexican",5,3,1468,3,275,699,24,24,36,251,562
"11011",4,2015-01-28 03:40:22,2015-01-28 04:09:33,6917,"vietnamese",5,2,1620,2,750,795,97,69,104,251,380
"11012",1,2015-02-03 21:06:52,2015-02-03 22:14:00,943,"salad",2,1,949,1,749,749,19,19,22,251,615
"11013",3,2015-01-24 04:21:32,2015-01-24 05:08:47,3411,"dessert",4,2,1728,2,299,1389,0,0,0,446,797
"11014",2,2015-02-09 22:00:58,2015-02-09 22:22:26,4862,"sandwich",5,1,898,1,898,898,30,32,36,251,487
"11015",1,2015-01-28 23:11:31,2015-01-28 23:46:19,2430,"breakfast",5,2,2290,2,895,995,13,6,6,251,219
"11016",2,2015-02-14 22:04:33,2015-02-14 22:58:08,384,"japanese",3,2,3154,2,1344,1545,63,62,71,251,653
"11017",3,2015-02-16 05:53:10,2015-02-16 07:29:55,6783,"pizza",6,6,2770,5,195,795,7,7,14,446,777
"11018",1,2015-02-14 06:56:26,2015-02-14 07:55:45,3637,"vietnamese",1,4,3475,3,500,1125,5,5,4,446,277
"11019",5,2015-02-14 01:16:33,2015-02-14 01:50:46,5646,"steak",1,2,4147,2,1599,1799,20,12,12,446,385
"11020",5,2015-01-29 02:50:49,2015-01-29 04:06:20,118,NA,1,3,3600,3,1200,2000,50,23,36,446,702
"11021",1,2015-01-29 00:11:52,2015-01-29 00:52:09,1041,"other",4,5,3270,4,550,788,3,10,25,251,573
"11022",5,2015-02-17 20:22:15,2015-02-17 21:06:58,6370,"steak",1,3,4147,3,349,2799,23,16,23,446,706
"11023",2,2015-01-31 02:30:23,2015-01-31 03:12:55,1372,"indian",3,4,2335,4,350,995,117,103,205,251,294
"11024",2,2015-02-02 21:44:24,2015-02-02 22:13:20,3216,"thai",3,5,3085,4,150,895,23,29,36,251,594
"11025",1,2015-02-16 03:08:39,2015-02-16 04:43:07,2263,"italian",5,3,3450,3,600,1800,49,49,112,251,1095
"11026",4,2015-02-05 22:36:29,2015-02-05 23:00:01,523,NA,1,3,2040,3,495,650,14,12,11,446,626
"11027",4,2015-02-08 22:14:49,2015-02-08 22:44:53,1054,"italian",3,1,2045,1,1395,1395,39,36,43,251,617
"11028",3,2015-02-15 04:05:49,2015-02-15 05:08:56,2530,NA,1,1,2800,1,2800,2800,5,5,6,446,444
"11029",1,2015-01-28 22:02:56,2015-01-28 22:47:47,1337,"american",1,1,1450,1,1150,1150,6,6,7,446,705
"11030",1,2015-02-09 19:07:14,2015-02-09 20:30:35,3047,"smoothie",1,3,1150,2,250,650,1,1,3,446,386
"11031",4,2015-02-08 03:50:35,2015-02-08 04:24:34,377,"thai",2,2,1450,2,250,1200,90,76,108,251,285
"11032",2,2015-01-30 21:22:21,2015-01-30 21:51:02,21,"indian",2,1,850,1,850,850,39,32,33,251,134
"11033",2,2015-01-28 19:31:13,2015-01-28 20:14:43,5650,"chinese",1,3,2069,3,150,994,34,32,44,446,523
"11034",2,2015-01-30 03:23:33,2015-01-30 04:02:44,6758,"american",4,3,1427,3,349,599,121,114,165,251,462
"11035",4,2015-02-02 16:17:43,2015-02-02 17:00:11,3597,"american",3,1,795,1,795,795,5,5,8,251,456
"11036",4,2015-02-08 02:37:41,2015-02-08 03:27:27,2905,"american",3,2,3190,2,1495,1695,104,76,141,251,568
"11037",5,2015-02-07 22:52:09,2015-02-07 23:21:57,5323,"mexican",1,1,947,1,947,947,22,24,28,446,280
"11038",4,2015-02-12 21:02:51,2015-02-12 21:38:22,357,"japanese",5,2,1950,2,975,975,60,50,50,251,682
"11039",1,2015-02-11 19:49:09,2015-02-11 20:19:33,2667,"sandwich",2,2,2200,2,975,1225,17,15,13,251,507
"11040",4,2015-02-04 21:51:10,2015-02-04 22:26:24,2736,"breakfast",5,7,2520,5,110,645,32,36,51,251,700
"11041",5,2015-01-31 02:26:49,2015-01-31 03:16:49,531,"vietnamese",2,2,1800,2,600,1200,24,21,37,251,734
"11042",2,2015-02-02 03:18:49,2015-02-02 05:05:47,3974,"thai",5,3,3185,3,995,1195,34,34,71,251,626
"11043",2,2015-02-13 04:29:13,2015-02-13 04:52:27,4829,"steak",1,1,1799,1,1799,1799,92,82,106,446,385
